atoms,charge,origin,bond1,bond2
5,0.05910970379957195,PEG5,[1],"[1, 5, 6]"
5,0.05910971128550591,PEG5,[1],"[1, 5, 6]"
5,0.05910971128550591,PEG5,[1],"[1, 5, 6]"
5,0.05910971128557795,PEG5,[1],"[1, 5, 6]"
5,0.05910971128557795,PEG5,[1],"[1, 5, 6]"
5,0.059109711285578015,PEG5,[1],"[1, 5, 6]"
5,0.059109711285578015,PEG5,[1],"[1, 5, 6]"
5,0.059109711285578015,PEG5,[1],"[1, 5, 6]"
5,0.059109711285578015,PEG5,[1],"[1, 5, 6]"
5,0.059109711285577876,PEG5,[1],"[1, 5, 6]"
5,0.059109711285577876,PEG5,[1],"[1, 5, 6]"
5,0.059109711285433665,PEG5,[1],"[1, 5, 6]"
5,0.059109711285433665,PEG5,[1],"[1, 5, 6]"
5,0.059109696468178825,PEG5,[1],"[1, 5, 6]"
5,0.059109696468178825,PEG5,[1],"[1, 5, 6]"
5,0.05910794104745158,PEG5,[1],"[1, 5, 6]"
5,0.05910794104745158,PEG5,[1],"[1, 5, 6]"
5,0.05719471782629273,PEG5,[1],"[1, 5, 6]"
5,0.05719471782629273,PEG5,[1],"[1, 5, 6]"
5,0.039087430918161005,PEG5,[1],"[1, 3, 5]"
5,0.039087430918161005,PEG5,[1],"[1, 3, 5]"
28,0.16304143957960796,PEG5,[10],"[1, 3]"
5,0.05153056617421015,PEG5,[1],"[1, 5, 10]"
5,0.05153056617421015,PEG5,[1],"[1, 5, 10]"
5,0.058534096528193344,PEG5,[1],"[1, 5, 6]"
5,0.058534096528193344,PEG5,[1],"[1, 5, 6]"
5,0.05910925225666848,PEG5,[1],"[1, 5, 6]"
5,0.05910925225666848,PEG5,[1],"[1, 5, 6]"
5,0.05910970752383318,PEG5,[1],"[1, 5, 6]"
5,0.05910970752383318,PEG5,[1],"[1, 5, 6]"
5,0.05910971128554191,PEG5,[1],"[1, 5, 6]"
5,0.05910971128554191,PEG5,[1],"[1, 5, 6]"
5,0.05910971128557798,PEG5,[1],"[1, 5, 6]"
5,0.05910971128557798,PEG5,[1],"[1, 5, 6]"
5,0.059109711285578015,PEG5,[1],"[1, 5, 6]"
5,0.059109711285578015,PEG5,[1],"[1, 5, 6]"
5,0.059109711285578015,PEG5,[1],"[1, 5, 6]"
5,0.059109711285578015,PEG5,[1],"[1, 5, 6]"
5,0.059109711285577876,PEG5,[1],"[1, 5, 6]"
5,0.059109711285577876,PEG5,[1],"[1, 5, 6]"
5,0.05910971128543353,PEG5,[1],"[1, 5, 6]"
5,0.05910971128543353,PEG5,[1],"[1, 5, 6]"
5,0.05910969640499538,PEG5,[1],"[1, 5, 6]"
5,0.05910969640499538,PEG5,[1],"[1, 5, 6]"
5,0.05910792516874174,PEG5,[1],"[1, 5, 6]"
5,0.05910792516874174,PEG5,[1],"[1, 5, 6]"
5,0.057107936680004634,PEG5,[1],"[1, 5, 6]"
5,0.057107936680004634,PEG5,[1],"[1, 5, 6]"
5,0.03674946729230525,PEG5,[1],"[1, 3, 5]"
5,0.03674946729230525,PEG5,[1],"[1, 3, 5]"
5,0.10433281146781985,PEG5,[3],"[1, 7]"
8,-0.31962328534229006,Y,"[1, 23, 23]","[1, 3, 5]"
1,0.0882120649465616,Y,"[1, 3, 5, 8]","[5, 5, 7, 10, 23, 23, 37]"
1,-0.0035404204748215435,Y,"[1, 5, 5, 37]","[3, 5, 8, 37, 37]"
37,-0.04567849084069439,Y,"[1, 37, 37]","[1, 5, 5, 5, 5, 37, 37]"
37,-0.055295581300325095,Y,"[5, 37, 37]","[1, 5, 37, 37]"
37,-0.019954164231163467,Y,"[5, 37, 37]","[5, 6, 37, 37]"
37,0.11509485944117367,Y,"[6, 37, 37]","[5, 5, 29, 37, 37]"
6,-0.5079666451760156,Y,"[29, 37]","[37, 37]"
37,-0.019954164231163467,Y,"[5, 37, 37]","[5, 6, 37, 37]"
37,-0.055295581300325095,Y,"[5, 37, 37]","[1, 5, 37, 37]"
3,0.2373396400700855,Y,"[1, 7, 10]","[1, 1, 5, 8, 28]"
7,-0.27328177501722567,Y,[3],"[1, 10]"
10,-0.34489386527643207,Y,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.08853212593041672,Y,"[1, 3, 5, 10]","[3, 5, 5, 5, 7, 28, 37]"
1,-0.0005484788557974153,Y,"[1, 5, 5, 37]","[3, 5, 10, 37, 37]"
37,-0.045262473831222554,Y,"[1, 37, 37]","[1, 5, 5, 5, 5, 37, 37]"
37,-0.05527786156393047,Y,"[5, 37, 37]","[1, 5, 37, 37]"
37,-0.019953852410965315,Y,"[5, 37, 37]","[5, 6, 37, 37]"
37,0.1150948644918877,Y,"[6, 37, 37]","[5, 5, 29, 37, 37]"
6,-0.5079666451557731,Y,"[29, 37]","[37, 37]"
37,-0.019953852410965315,Y,"[5, 37, 37]","[5, 6, 37, 37]"
37,-0.05527786156393047,Y,"[5, 37, 37]","[1, 5, 37, 37]"
3,0.14212509043151375,Y,"[1, 5, 7]","[1, 5, 10]"
7,-0.3010621536724885,Y,[3],"[1, 5]"
23,0.11915802523087578,Y,[8],"[1, 23]"
23,0.11915802523087578,Y,[8],"[1, 23]"
5,0.056947601235054296,Y,[1],"[1, 3, 8]"
5,0.03373842882624291,Y,[1],"[1, 5, 37]"
5,0.03373842882624291,Y,[1],"[1, 5, 37]"
5,0.06269843016861545,Y,[37],"[37, 37]"
5,0.066191496810441,Y,[37],"[37, 37]"
29,0.2930920704964871,Y,[6],[37]
5,0.066191496810441,Y,[37],"[37, 37]"
5,0.06269843016861545,Y,[37],"[37, 37]"
28,0.16377412031166452,Y,[10],"[1, 3]"
5,0.06117551486718798,Y,[1],"[1, 3, 10]"
5,0.0341750457171137,Y,[1],"[1, 5, 37]"
5,0.0341750457171137,Y,[1],"[1, 5, 37]"
5,0.06269874154657727,Y,[37],"[37, 37]"
5,0.06619149930896885,Y,[37],"[37, 37]"
29,0.2930920704965398,Y,[6],[37]
5,0.06619149930896885,Y,[37],"[37, 37]"
5,0.06269874154657727,Y,[37],"[37, 37]"
5,0.10660379471928665,Y,[3],"[1, 7]"
8,-0.319898908794414,R,"[1, 23, 23]","[1, 3, 5]"
1,0.08425786812719492,R,"[1, 3, 5, 8]","[1, 5, 5, 7, 10, 23, 23]"
1,-0.02589778264597035,R,"[1, 1, 5, 5]","[1, 3, 5, 5, 5, 8]"
1,-0.020317068329336718,R,"[1, 1, 5, 5]","[1, 5, 5, 5, 5, 56]"
1,0.06390565561171058,R,"[1, 5, 5, 56]","[1, 5, 5, 36, 57]"
56,-0.278363749650347,R,"[1, 36, 57]","[1, 5, 5, 56, 56]"
57,0.33826574127309966,R,"[56, 56, 56]","[1, 36, 36, 36, 36, 36]"
56,-0.2910376417028098,R,"[36, 36, 57]","[56, 56]"
56,-0.2910376417028098,R,"[36, 36, 57]","[56, 56]"
3,0.23698586862192272,R,"[1, 7, 10]","[1, 1, 5, 8, 28]"
7,-0.27329566527204,R,[3],"[1, 10]"
10,-0.3452433589261549,R,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.08463592574497861,R,"[1, 3, 5, 10]","[1, 3, 5, 5, 5, 7, 28]"
1,-0.022889594850396825,R,"[1, 1, 5, 5]","[1, 3, 5, 5, 5, 10]"
1,-0.01992072554683343,R,"[1, 1, 5, 5]","[1, 5, 5, 5, 5, 56]"
1,0.06392292522826266,R,"[1, 5, 5, 56]","[1, 5, 5, 36, 57]"
56,-0.2783634213466363,R,"[1, 36, 57]","[1, 5, 5, 56, 56]"
57,0.33826574372105,R,"[56, 56, 56]","[1, 36, 36, 36, 36, 36]"
56,-0.2910376416945007,R,"[36, 36, 57]","[56, 56]"
56,-0.2910376416945007,R,"[36, 36, 57]","[56, 56]"
3,0.14178569273657787,R,"[1, 5, 7]","[1, 5, 10]"
7,-0.3010753940175606,R,[3],"[1, 5]"
23,0.1191472111211588,R,[8],"[1, 23]"
23,0.1191472111211588,R,[8],"[1, 23]"
5,0.05659283349473636,R,[1],"[1, 3, 8]"
5,0.02889672198852963,R,[1],"[1, 1, 5]"
5,0.02889672198852963,R,[1],"[1, 1, 5]"
5,0.029971693893667408,R,[1],"[1, 1, 5]"
5,0.029971693893667408,R,[1],"[1, 1, 5]"
5,0.0664150808187011,R,[1],"[1, 5, 56]"
5,0.0664150808187011,R,[1],"[1, 5, 56]"
36,0.25956803435663744,R,[56],"[1, 57]"
36,0.25626985443968353,R,[56],"[36, 57]"
36,0.25626985443968353,R,[56],"[36, 57]"
36,0.25626985443968353,R,[56],"[36, 57]"
36,0.25626985443968353,R,[56],"[36, 57]"
28,0.16375969260614986,R,[10],"[1, 3]"
5,0.06082267036639195,R,[1],"[1, 3, 10]"
5,0.029329769820797293,R,[1],"[1, 1, 5]"
5,0.029329769820797293,R,[1],"[1, 1, 5]"
5,0.029989156432041024,R,[1],"[1, 1, 5]"
5,0.029989156432041024,R,[1],"[1, 1, 5]"
5,0.06641539967826199,R,[1],"[1, 5, 56]"
5,0.06641539967826199,R,[1],"[1, 5, 56]"
36,0.2595680374212928,R,[56],"[1, 57]"
36,0.2562698544397008,R,[56],"[36, 57]"
36,0.2562698544397008,R,[56],"[36, 57]"
36,0.2562698544397008,R,[56],"[36, 57]"
36,0.2562698544397008,R,[56],"[36, 57]"
5,0.10659064384045336,R,[3],"[1, 7]"
8,-0.3201310202762037,R88,"[1, 23, 23]","[1, 3, 5]"
1,0.08129032648484519,R88,"[1, 3, 5, 8]","[5, 5, 5, 7, 10, 23, 23]"
1,-0.04088177367025965,R88,"[1, 5, 5, 5]","[3, 5, 8]"
3,0.23697501544509297,R88,"[1, 7, 10]","[1, 1, 5, 8, 28]"
7,-0.2732979065440261,R88,[3],"[1, 10]"
10,-0.3406241045809324,R88,"[1, 3, 28]","[1, 1, 1, 3, 7]"
1,0.11585659408288984,R88,"[1, 1, 3, 10]","[1, 3, 5, 5, 5, 5, 5, 7, 10, 28]"
1,-0.02102403884637463,R88,"[1, 1, 5, 5]","[1, 1, 3, 5, 5, 10]"
1,-0.05056613029883871,R88,"[1, 1, 5, 5]","[1, 1, 5, 5, 5, 5]"
1,-0.05319329647092418,R88,"[1, 1, 5, 5]","[1, 1, 5, 5, 5, 5]"
1,-0.05300934412315556,R88,"[1, 1, 5, 5]","[1, 1, 5, 5, 5, 5]"
1,-0.049825003369896044,R88,"[1, 1, 5, 5]","[1, 2, 5, 5, 5, 5]"
1,-0.03507346733840311,R88,"[1, 2, 5, 5]","[1, 2, 5, 5, 5]"
2,-0.08853928215605245,R88,"[1, 2, 5]","[1, 1, 5, 5, 5]"
1,-0.03267889635780343,R88,"[1, 5, 5, 5]","[1, 3, 10]"
3,0.24560636253136559,R88,"[1, 7, 10]","[1, 1, 1, 10, 28]"
7,-0.2723755957387,R88,[3],"[1, 10]"
10,-0.34256331264278683,R88,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10495439820054214,R88,"[1, 3, 5, 10]","[3, 5, 5, 5, 7, 10, 28]"
1,-0.035620770791480814,R88,"[1, 5, 5, 5]","[3, 5, 10]"
3,0.2426395223723076,R88,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.2727084140582964,R88,[3],"[1, 10]"
10,-0.34018788124675836,R88,"[1, 3, 28]","[1, 1, 1, 3, 7]"
1,0.11587413320384801,R88,"[1, 1, 3, 10]","[1, 3, 5, 5, 5, 5, 5, 7, 10, 28]"
1,-0.021023705327165722,R88,"[1, 1, 5, 5]","[1, 1, 3, 5, 5, 10]"
1,-0.050566127552539954,R88,"[1, 1, 5, 5]","[1, 1, 5, 5, 5, 5]"
1,-0.05319329646035041,R88,"[1, 1, 5, 5]","[1, 1, 5, 5, 5, 5]"
1,-0.053009344123136064,R88,"[1, 1, 5, 5]","[1, 1, 5, 5, 5, 5]"
1,-0.04982500336989602,R88,"[1, 1, 5, 5]","[1, 2, 5, 5, 5, 5]"
1,-0.03507346733840311,R88,"[1, 2, 5, 5]","[1, 2, 5, 5, 5]"
2,-0.08853928215605245,R88,"[1, 2, 5]","[1, 1, 5, 5, 5]"
1,-0.03267856265644148,R88,"[1, 5, 5, 5]","[1, 3, 10]"
3,0.24552819172892706,R88,"[1, 7, 10]","[1, 1, 1, 10, 28]"
7,-0.2723770616318503,R88,[3],"[1, 10]"
10,-0.3448492078896816,R88,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.08173841073291821,R88,"[1, 3, 5, 10]","[3, 5, 5, 5, 5, 7, 28]"
1,-0.037848629509191815,R88,"[1, 5, 5, 5]","[3, 5, 10]"
3,0.14150049928091765,R88,"[1, 5, 7]","[1, 5, 10]"
7,-0.3010872125365078,R88,[3],"[1, 5]"
23,0.11913755013662822,R88,[8],"[1, 23]"
23,0.11913755013662822,R88,[8],"[1, 23]"
5,0.05629263452309465,R88,[1],"[1, 3, 8]"
5,0.025151341512299568,R88,[1],"[1, 5, 5]"
5,0.025151341512299568,R88,[1],"[1, 5, 5]"
5,0.025151341512299568,R88,[1],"[1, 5, 5]"
28,0.16413229001125523,R88,[10],"[1, 3]"
5,0.029586221821158703,R88,[1],"[1, 1, 5]"
5,0.029586221821158703,R88,[1],"[1, 1, 5]"
5,0.026755149355122354,R88,[1],"[1, 1, 5]"
5,0.026755149355122354,R88,[1],"[1, 1, 5]"
5,0.02665484474823263,R88,[1],"[1, 1, 5]"
5,0.02665484474823263,R88,[1],"[1, 1, 5]"
5,0.026663995110760518,R88,[1],"[1, 1, 5]"
5,0.026663995110760518,R88,[1],"[1, 1, 5]"
5,0.02696872442907843,R88,[1],"[1, 1, 5]"
5,0.02696872442907843,R88,[1],"[1, 1, 5]"
5,0.030962817513012407,R88,[1],"[1, 2, 5]"
5,0.030962817513012407,R88,[1],"[1, 2, 5]"
5,0.05724628302074342,R88,[2],"[1, 2]"
5,0.02596867833315912,R88,[1],"[1, 5, 5]"
5,0.02596867833315912,R88,[1],"[1, 5, 5]"
5,0.02596867833315912,R88,[1],"[1, 5, 5]"
28,0.16387883197655956,R88,[10],"[1, 3]"
5,0.06291591306282172,R88,[1],"[1, 3, 10]"
5,0.02566879098747431,R88,[1],"[1, 5, 5]"
5,0.02566879098747431,R88,[1],"[1, 5, 5]"
5,0.02566879098747431,R88,[1],"[1, 5, 5]"
28,0.16415151940768274,R88,[10],"[1, 3]"
5,0.029586224465813896,R88,[1],"[1, 1, 5]"
5,0.029586224465813896,R88,[1],"[1, 1, 5]"
5,0.02675514936523881,R88,[1],"[1, 1, 5]"
5,0.02675514936523881,R88,[1],"[1, 1, 5]"
5,0.026654844748251222,R88,[1],"[1, 1, 5]"
5,0.026654844748251222,R88,[1],"[1, 1, 5]"
5,0.026663995110760532,R88,[1],"[1, 1, 5]"
5,0.026663995110760532,R88,[1],"[1, 1, 5]"
5,0.02696872442907843,R88,[1],"[1, 1, 5]"
5,0.02696872442907843,R88,[1],"[1, 1, 5]"
5,0.030962817513012407,R88,[1],"[1, 2, 5]"
5,0.030962817513012407,R88,[1],"[1, 2, 5]"
5,0.05724628302074342,R88,[2],"[1, 2]"
5,0.02596868096556769,R88,[1],"[1, 5, 5]"
5,0.02596868096556769,R88,[1],"[1, 5, 5]"
5,0.02596868096556769,R88,[1],"[1, 5, 5]"
28,0.163777232331562,R88,[10],"[1, 3]"
5,0.060524606537139,R88,[1],"[1, 3, 10]"
5,0.025582865819964943,R88,[1],"[1, 5, 5]"
5,0.025582865819964943,R88,[1],"[1, 5, 5]"
5,0.025582865819964943,R88,[1],"[1, 5, 5]"
5,0.10657890075915892,R88,[3],"[1, 7]"
8,-0.3282496426013861,EEA,"[1, 23, 23]","[1, 5, 5]"
1,0.015917788665114854,EEA,"[1, 5, 5, 8]","[5, 5, 6, 23, 23]"
1,0.058939624152632784,EEA,"[1, 5, 5, 6]","[1, 5, 5, 8]"
6,-0.3777483700772784,EEA,"[1, 1]","[1, 1, 5, 5, 5, 5]"
1,0.0700614711605058,EEA,"[1, 5, 5, 6]","[1, 5, 5, 6]"
1,0.07008669295548155,EEA,"[1, 5, 5, 6]","[1, 5, 5, 6]"
6,-0.3772306823093814,EEA,"[1, 1]","[1, 1, 5, 5, 5, 5]"
1,0.06407514111164042,EEA,"[1, 5, 5, 6]","[1, 5, 5, 10]"
1,0.04085556059018879,EEA,"[1, 5, 5, 10]","[3, 5, 5, 6, 28]"
10,-0.3537778928578663,EEA,"[1, 3, 28]","[1, 1, 5, 5, 7]"
3,0.22009442249443345,EEA,"[1, 7, 10]","[1, 1, 5, 5, 28]"
7,-0.27512603116271395,EEA,[3],"[1, 10]"
1,0.035233469524331415,EEA,"[1, 3, 5, 5]","[3, 5, 5, 7, 10]"
1,0.035233469524331415,EEA,"[1, 3, 5, 5]","[3, 5, 5, 7, 10]"
3,0.2200944224944334,EEA,"[1, 7, 10]","[1, 1, 5, 5, 28]"
7,-0.27512603116271395,EEA,[3],"[1, 10]"
10,-0.35377789285786626,EEA,"[1, 3, 28]","[1, 1, 5, 5, 7]"
1,0.04085556059022645,EEA,"[1, 5, 5, 10]","[3, 5, 5, 6, 28]"
1,0.0640751411311947,EEA,"[1, 5, 5, 6]","[1, 5, 5, 10]"
6,-0.3772306784230508,EEA,"[1, 1]","[1, 1, 5, 5, 5, 5]"
1,0.07008715319758331,EEA,"[1, 5, 5, 6]","[1, 5, 5, 6]"
1,0.07008715319758321,EEA,"[1, 5, 5, 6]","[1, 5, 5, 6]"
6,-0.37723067842313945,EEA,"[1, 1]","[1, 1, 5, 5, 5, 5]"
1,0.06407514108516327,EEA,"[1, 5, 5, 6]","[1, 5, 5, 10]"
1,0.04085554894404399,EEA,"[1, 5, 5, 10]","[3, 5, 5, 6, 28]"
10,-0.3537791435685381,EEA,"[1, 3, 28]","[1, 1, 5, 5, 7]"
3,0.22000825667028934,EEA,"[1, 7, 10]","[1, 1, 5, 5, 28]"
7,-0.27512763839009463,EEA,[3],"[1, 10]"
1,0.03307894814674009,EEA,"[1, 3, 5, 5]","[3, 5, 5, 7, 10]"
1,0.01179002172634956,EEA,"[1, 3, 5, 5]","[3, 5, 5, 5, 7]"
3,0.12000463615205573,EEA,"[1, 5, 7]","[1, 5, 5]"
7,-0.3033869049336382,EEA,[3],"[1, 5]"
23,0.11847128080133655,EEA,[8],"[1, 23]"
23,0.11847128080133655,EEA,[8],"[1, 23]"
5,0.04495651259898219,EEA,[1],"[1, 5, 8]"
5,0.04495651259898219,EEA,[1],"[1, 5, 8]"
5,0.05800320814692684,EEA,[1],"[1, 5, 6]"
5,0.05800320814692684,EEA,[1],"[1, 5, 6]"
5,0.05910879860123691,EEA,[1],"[1, 5, 6]"
5,0.05910879860123691,EEA,[1],"[1, 5, 6]"
5,0.05910924477072751,EEA,[1],"[1, 5, 6]"
5,0.05910924477072751,EEA,[1],"[1, 5, 6]"
5,0.05853409648687065,EEA,[1],"[1, 5, 6]"
5,0.05853409648687065,EEA,[1],"[1, 5, 6]"
5,0.05153055583916566,EEA,[1],"[1, 5, 10]"
5,0.05153055583916566,EEA,[1],"[1, 5, 10]"
28,0.16304018616085006,EEA,[10],"[1, 3]"
5,0.03720043385147721,EEA,[1],"[1, 3, 5]"
5,0.03720043385147721,EEA,[1],"[1, 3, 5]"
5,0.03720043385147721,EEA,[1],"[1, 3, 5]"
5,0.03720043385147721,EEA,[1],"[1, 3, 5]"
28,0.16304018616085006,EEA,[10],"[1, 3]"
5,0.051530555839165694,EEA,[1],"[1, 5, 10]"
5,0.051530555839165694,EEA,[1],"[1, 5, 10]"
5,0.058534096486906564,EEA,[1],"[1, 5, 6]"
5,0.058534096486906564,EEA,[1],"[1, 5, 6]"
5,0.05910924849495632,EEA,[1],"[1, 5, 6]"
5,0.05910924849495632,EEA,[1],"[1, 5, 6]"
5,0.05910924849495632,EEA,[1],"[1, 5, 6]"
5,0.05910924849495632,EEA,[1],"[1, 5, 6]"
5,0.058534096486822056,EEA,[1],"[1, 5, 6]"
5,0.058534096486822056,EEA,[1],"[1, 5, 6]"
5,0.05153055579511073,EEA,[1],"[1, 5, 10]"
5,0.05153055579511073,EEA,[1],"[1, 5, 10]"
28,0.163040174940225,EEA,[10],"[1, 3]"
5,0.037115110409227665,EEA,[1],"[1, 3, 5]"
5,0.037115110409227665,EEA,[1],"[1, 3, 5]"
5,0.034875987598888665,EEA,[1],"[1, 3, 5]"
5,0.034875987598888665,EEA,[1],"[1, 3, 5]"
5,0.10425448688294936,EEA,[3],"[1, 7]"
8,-0.31734842882281117,B5,"[1, 23, 23]","[1, 1, 3]"
1,0.09537646602488226,B5,"[1, 1, 3, 8]","[1, 1, 5, 5, 5, 5, 7, 10, 23, 23]"
1,-0.025689761799694205,B5,"[1, 1, 5, 5]","[1, 1, 3, 5, 5, 8]"
1,-0.047560700546748484,B5,"[1, 1, 5, 5]","[1, 2, 5, 5, 5, 5]"
1,-0.034990224254565154,B5,"[1, 2, 5, 5]","[1, 2, 5, 5, 5]"
2,-0.08853784685556809,B5,"[1, 2, 5]","[1, 1, 5, 5, 5]"
1,-0.025689761799694205,B5,"[1, 1, 5, 5]","[1, 1, 3, 5, 5, 8]"
1,-0.047560700546748484,B5,"[1, 1, 5, 5]","[1, 2, 5, 5, 5, 5]"
1,-0.034990224254565154,B5,"[1, 2, 5, 5]","[1, 2, 5, 5, 5]"
2,-0.08853784685556809,B5,"[1, 2, 5]","[1, 1, 5, 5, 5]"
3,0.2403669866788612,B5,"[1, 7, 10]","[1, 1, 1, 8, 28]"
7,-0.2729488324018798,B5,[3],"[1, 10]"
10,-0.34228199484872623,B5,"[1, 3, 28]","[1, 1, 1, 3, 7]"
1,0.09550132118591381,B5,"[1, 1, 3, 10]","[1, 1, 3, 5, 5, 5, 5, 5, 7, 28]"
1,-0.022686859742436203,B5,"[1, 1, 5, 5]","[1, 1, 3, 5, 5, 10]"
1,-0.047161387383688844,B5,"[1, 1, 5, 5]","[1, 2, 5, 5, 5, 5]"
1,-0.03497295472380527,B5,"[1, 2, 5, 5]","[1, 2, 5, 5, 5]"
2,-0.08853753394244146,B5,"[1, 2, 5]","[1, 1, 5, 5, 5]"
1,-0.022686859742436203,B5,"[1, 1, 5, 5]","[1, 1, 3, 5, 5, 10]"
1,-0.047161387383688844,B5,"[1, 1, 5, 5]","[1, 2, 5, 5, 5, 5]"
1,-0.03497295472380527,B5,"[1, 2, 5, 5]","[1, 2, 5, 5, 5]"
2,-0.08853753394244146,B5,"[1, 2, 5]","[1, 1, 5, 5, 5]"
3,0.14491776840496168,B5,"[1, 5, 7]","[1, 1, 10]"
7,-0.3007465975777738,B5,[3],"[1, 5]"
23,0.11941854573374386,B5,[8],"[1, 23]"
23,0.11941854573374386,B5,[8],"[1, 23]"
5,0.029085739018902206,B5,[1],"[1, 1, 5]"
5,0.029085739018902206,B5,[1],"[1, 1, 5]"
5,0.02705234215931681,B5,[1],"[1, 1, 5]"
5,0.02705234215931681,B5,[1],"[1, 1, 5]"
5,0.03096419434222402,B5,[1],"[1, 2, 5]"
5,0.03096419434222402,B5,[1],"[1, 2, 5]"
5,0.05724629396769428,B5,[2],"[1, 2]"
5,0.029085739018902206,B5,[1],"[1, 1, 5]"
5,0.029085739018902206,B5,[1],"[1, 1, 5]"
5,0.02705234215931681,B5,[1],"[1, 1, 5]"
5,0.02705234215931681,B5,[1],"[1, 1, 5]"
5,0.03096419434222402,B5,[1],"[1, 2, 5]"
5,0.03096419434222402,B5,[1],"[1, 2, 5]"
5,0.05724629396769428,B5,[2],"[1, 2]"
28,0.16406122488442526,B5,[10],"[1, 3]"
5,0.02952133303148854,B5,[1],"[1, 1, 5]"
5,0.02952133303148854,B5,[1],"[1, 1, 5]"
5,0.02706975389713386,B5,[1],"[1, 1, 5]"
5,0.02706975389713386,B5,[1],"[1, 1, 5]"
5,0.03096449997390692,B5,[1],"[1, 2, 5]"
5,0.03096449997390692,B5,[1],"[1, 2, 5]"
5,0.05724629644970915,B5,[2],"[1, 2]"
5,0.02952133303148854,B5,[1],"[1, 1, 5]"
5,0.02952133303148854,B5,[1],"[1, 1, 5]"
5,0.02706975389713386,B5,[1],"[1, 1, 5]"
5,0.02706975389713386,B5,[1],"[1, 1, 5]"
5,0.03096449997390692,B5,[1],"[1, 2, 5]"
5,0.03096449997390692,B5,[1],"[1, 2, 5]"
5,0.05724629644970915,B5,[2],"[1, 2]"
5,0.10692290297585809,B5,[3],"[1, 7]"
8,-0.3199093931570579,V,"[1, 23, 23]","[1, 3, 5]"
1,0.08387494870277899,V,"[1, 3, 5, 8]","[1, 5, 5, 7, 10, 23, 23]"
1,-0.03176466567311523,V,"[1, 1, 5, 5]","[3, 5, 5, 5, 5, 8]"
1,-0.06339174851066602,V,"[1, 5, 5, 5]","[1, 5, 5]"
3,0.23697263543084607,V,"[1, 7, 10]","[1, 1, 5, 8, 28]"
7,-0.2732958902704422,V,[3],"[1, 10]"
10,-0.3452565379864314,V,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.0842549591321198,V,"[1, 3, 5, 10]","[1, 3, 5, 5, 5, 7, 28]"
1,-0.028754482737500867,V,"[1, 1, 5, 5]","[3, 5, 5, 5, 5, 10]"
1,-0.0629940100000707,V,"[1, 5, 5, 5]","[1, 5, 5]"
3,0.14177268196953255,V,"[1, 5, 7]","[1, 5, 10]"
7,-0.30107561096376423,V,[3],"[1, 5]"
23,0.11914703579506394,V,[8],"[1, 23]"
23,0.11914703579506394,V,[8],"[1, 23]"
5,0.056579951737414466,V,[1],"[1, 3, 8]"
5,0.02849268808018821,V,[1],"[1, 1, 5]"
5,0.02849268808018821,V,[1],"[1, 1, 5]"
5,0.023107693885399735,V,[1],"[1, 5, 5]"
5,0.023107693885399735,V,[1],"[1, 5, 5]"
5,0.023107693885399735,V,[1],"[1, 5, 5]"
28,0.1637594594489617,V,[10],"[1, 3]"
5,0.06080980362935242,V,[1],"[1, 3, 10]"
5,0.02892518282295133,V,[1],"[1, 1, 5]"
5,0.02892518282295133,V,[1],"[1, 1, 5]"
5,0.023124858094662425,V,[1],"[1, 5, 5]"
5,0.023124858094662425,V,[1],"[1, 5, 5]"
5,0.023124858094662425,V,[1],"[1, 5, 5]"
5,0.10659042991144907,V,[3],"[1, 7]"
8,-0.3058633887627584,P,"[1, 1, 23]","[1, 1, 3, 5, 5, 5]"
1,-0.0040741839414005715,P,"[1, 5, 5, 8]","[1, 1, 5, 5, 23]"
1,-0.03865130015948926,P,"[1, 1, 5, 5]","[1, 5, 5, 5, 5, 8]"
1,-0.027475899393268978,P,"[1, 1, 5, 5]","[1, 3, 5, 5, 5, 8]"
1,0.08690189626897316,P,"[1, 3, 5, 8]","[1, 1, 5, 5, 7, 10, 23]"
3,0.23980907313160119,P,"[1, 7, 10]","[1, 1, 1, 5, 8]"
7,-0.2730541452026386,P,[3],"[1, 10]"
10,-0.3316002879444652,P,"[1, 1, 3]","[1, 1, 1, 3, 5, 5, 5, 7]"
1,0.021356173053722435,P,"[1, 5, 5, 10]","[1, 1, 3, 5, 5]"
1,-0.03302511771664926,P,"[1, 1, 5, 5]","[1, 5, 5, 5, 5, 10]"
1,-0.023994131702826386,P,"[1, 1, 5, 5]","[1, 3, 5, 5, 5, 10]"
1,0.0874314835956953,P,"[1, 3, 5, 10]","[1, 1, 3, 5, 5, 5, 7]"
3,0.14201150048139602,P,"[1, 5, 7]","[1, 5, 10]"
7,-0.3010671175274929,P,[3],"[1, 5]"
23,0.12297563260481349,P,[8],"[1, 1]"
5,0.04281128864422296,P,[1],"[1, 5, 8]"
5,0.04281128864422296,P,[1],"[1, 5, 8]"
5,0.028027767477464632,P,[1],"[1, 1, 5]"
5,0.028027767477464632,P,[1],"[1, 1, 5]"
5,0.028832699375347087,P,[1],"[1, 1, 5]"
