atoms,charge,origin,bond1,bond2
56,-0.27836340881475186,113,"[1, 36, 57]","[1, 5, 5, 56, 56]"
57,0.33826574376463764,113,"[56, 56, 56]","[1, 36, 36, 36, 36, 36]"
56,-0.29103764169443014,113,"[36, 36, 57]","[56, 56]"
56,-0.29103764169443014,113,"[36, 36, 57]","[56, 56]"
3,0.2453312181267361,113,"[1, 7, 10]","[1, 1, 1, 5, 10]"
7,-0.27247168529884713,113,[3],"[1, 10]"
10,-0.32888705781199207,113,"[1, 1, 3]","[1, 1, 1, 3, 5, 5, 5, 7]"
1,0.02147784400899501,113,"[1, 5, 5, 10]","[1, 1, 3, 5, 5]"
1,-0.032937011717703066,113,"[1, 1, 5, 5]","[1, 5, 5, 5, 5, 10]"
1,-0.021768080456742098,113,"[1, 1, 5, 5]","[1, 3, 5, 5, 5, 10]"
1,0.11064487867380338,113,"[1, 3, 5, 10]","[1, 1, 3, 5, 5, 7, 10]"
3,0.24302451741517425,113,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.2726947813218123,113,[3],"[1, 10]"
10,-0.34047788172385945,113,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.13096189241615971,113,"[1, 3, 5, 10]","[3, 5, 5, 6, 7, 10, 28]"
1,0.07244075016093213,113,"[1, 5, 5, 6]","[3, 5, 10, 21]"
6,-0.39367907233050076,113,"[1, 21]","[1, 5, 5]"
3,0.24491240474800463,113,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.27261036719039,113,[3],"[1, 10]"
10,-0.34517347906104656,113,"[1, 3, 28]","[1, 3, 5, 5, 7]"
1,0.09671624024235316,113,"[3, 5, 5, 10]","[3, 7, 10, 28]"
3,0.23953655958949055,113,"[1, 7, 10]","[1, 5, 5, 10, 28]"
7,-0.2730450189290479,113,[3],"[1, 10]"
10,-0.3430581962949088,113,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.1049324403810698,113,"[1, 3, 5, 10]","[3, 5, 5, 5, 7, 10, 28]"
1,-0.03562117120040213,113,"[1, 5, 5, 5]","[3, 5, 10]"
3,0.24263911938629734,113,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.2727084175764893,113,[3],"[1, 10]"
10,-0.34018786976806914,113,"[1, 3, 28]","[1, 1, 1, 3, 7]"
1,0.11587580048644806,113,"[1, 1, 3, 10]","[1, 3, 5, 5, 5, 5, 5, 7, 10, 28]"
1,-0.021023691132021696,113,"[1, 1, 5, 5]","[1, 1, 3, 5, 5, 10]"
1,-0.05056612749776325,113,"[1, 1, 5, 5]","[1, 1, 5, 5, 5, 5]"
1,-0.0531932964602498,113,"[1, 1, 5, 5]","[1, 1, 5, 5, 5, 5]"
1,-0.05300934412313589,113,"[1, 1, 5, 5]","[1, 1, 5, 5, 5, 5]"
1,-0.04982500336980022,113,"[1, 1, 5, 5]","[1, 2, 5, 5, 5, 5]"
1,-0.0350734672864844,113,"[1, 2, 5, 5]","[1, 2, 5, 5, 5]"
2,-0.08853926857369863,113,"[1, 2, 5]","[1, 1, 5, 5, 5]"
1,-0.03267854845763068,113,"[1, 5, 5, 5]","[1, 3, 10]"
3,0.24561660796369486,113,"[1, 7, 10]","[1, 1, 1, 10, 28]"
7,-0.2723754071613179,113,[3],"[1, 10]"
10,-0.3422760833037582,113,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10786568402199086,113,"[1, 3, 5, 10]","[1, 3, 5, 5, 7, 10, 28]"
1,-0.020665084570128493,113,"[1, 1, 5, 5]","[1, 3, 5, 5, 5, 10]"
1,-0.01983478657275543,113,"[1, 1, 5, 5]","[1, 5, 5, 5, 5, 56]"
1,0.06392441424600273,113,"[1, 5, 5, 56]","[1, 5, 5, 36, 57]"
56,-0.2783634088189861,113,"[1, 36, 57]","[1, 5, 5, 56, 56]"
57,0.33826574376463064,113,"[56, 56, 56]","[1, 36, 36, 36, 36, 36]"
56,-0.29103764169443014,113,"[36, 36, 57]","[56, 56]"
56,-0.29103764169443014,113,"[36, 36, 57]","[56, 56]"
3,0.24272916117902785,113,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.27270463308159937,113,[3],"[1, 10]"
10,-0.3425192837823054,113,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10785476472316576,113,"[1, 3, 5, 10]","[1, 3, 5, 5, 7, 10, 28]"
1,-0.020665284837710043,113,"[1, 1, 5, 5]","[1, 3, 5, 5, 5, 10]"
1,-0.019834788197531424,113,"[1, 1, 5, 5]","[1, 5, 5, 5, 5, 56]"
1,0.06392441423971205,113,"[1, 5, 5, 56]","[1, 5, 5, 36, 57]"
56,-0.2783634088189982,113,"[1, 36, 57]","[1, 5, 5, 56, 56]"
57,0.33826574376463064,113,"[56, 56, 56]","[1, 36, 36, 36, 36, 36]"
56,-0.29103764169443014,113,"[36, 36, 57]","[56, 56]"
56,-0.29103764169443014,113,"[36, 36, 57]","[56, 56]"
3,0.242728959478491,113,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.27270463484657437,113,[3],"[1, 10]"
10,-0.3425192851655412,113,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10785476471697053,113,"[1, 3, 5, 10]","[1, 3, 5, 5, 7, 10, 28]"
1,-0.02066528483772218,113,"[1, 1, 5, 5]","[1, 3, 5, 5, 5, 10]"
1,-0.019834788197531438,113,"[1, 1, 5, 5]","[1, 5, 5, 5, 5, 56]"
1,0.06392441423971205,113,"[1, 5, 5, 56]","[1, 5, 5, 36, 57]"
56,-0.2783634088189982,113,"[1, 36, 57]","[1, 5, 5, 56, 56]"
57,0.33826574376463064,113,"[56, 56, 56]","[1, 36, 36, 36, 36, 36]"
56,-0.29103764169443014,113,"[36, 36, 57]","[56, 56]"
56,-0.29103764169443014,113,"[36, 36, 57]","[56, 56]"
3,0.24272895947847883,113,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.27270463484657437,113,[3],"[1, 10]"
10,-0.34251928516554125,113,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.1078547647169593,113,"[1, 3, 5, 10]","[1, 3, 5, 5, 7, 10, 28]"
1,-0.02066528483772219,113,"[1, 1, 5, 5]","[1, 3, 5, 5, 5, 10]"
1,-0.019834788197531438,113,"[1, 1, 5, 5]","[1, 5, 5, 5, 5, 56]"
1,0.06392441423971205,113,"[1, 5, 5, 56]","[1, 5, 5, 36, 57]"
56,-0.2783634088189982,113,"[1, 36, 57]","[1, 5, 5, 56, 56]"
57,0.33826574376463064,113,"[56, 56, 56]","[1, 36, 36, 36, 36, 36]"
56,-0.29103764169443014,113,"[36, 36, 57]","[56, 56]"
56,-0.29103764169443014,113,"[36, 36, 57]","[56, 56]"
3,0.24272895947301562,113,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.27270463484658525,113,[3],"[1, 10]"
10,-0.34251928675750026,113,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10785457781012542,113,"[1, 3, 5, 10]","[1, 3, 5, 5, 7, 10, 28]"
1,-0.020665286425100324,113,"[1, 1, 5, 5]","[1, 3, 5, 5, 5, 10]"
1,-0.01983478820365918,113,"[1, 1, 5, 5]","[1, 5, 5, 5, 5, 56]"
1,0.06392441423970065,113,"[1, 5, 5, 56]","[1, 5, 5, 36, 57]"
56,-0.2783634088189982,113,"[1, 36, 57]","[1, 5, 5, 56, 56]"
57,0.33826574376463064,113,"[56, 56, 56]","[1, 36, 36, 36, 36, 36]"
56,-0.29103764169443014,113,"[36, 36, 57]","[56, 56]"
56,-0.29103764169443014,113,"[36, 36, 57]","[56, 56]"
3,0.24271906246361108,113,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.272704820225059,113,[3],"[1, 10]"
10,-0.34280651279224933,113,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10494347839942304,113,"[1, 3, 5, 10]","[3, 5, 5, 5, 7, 10, 28]"
1,-0.03562097095238535,113,"[1, 5, 5, 5]","[3, 5, 10]"
3,0.24263932238086489,113,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.2727084158151948,113,[3],"[1, 10]"
10,-0.3401876689318581,113,"[1, 3, 28]","[1, 1, 1, 3, 7]"
1,0.1158866251877009,113,"[1, 1, 3, 10]","[1, 3, 5, 5, 5, 5, 5, 7, 10, 28]"
1,-0.02072917520101465,113,"[1, 1, 5, 5]","[1, 1, 3, 5, 5, 10]"
1,-0.047085750504599254,113,"[1, 1, 5, 5]","[1, 2, 5, 5, 5, 5]"
1,-0.034971658443620525,113,"[1, 2, 5, 5]","[1, 2, 5, 5, 5]"
2,-0.08853753449403937,113,"[1, 2, 5]","[1, 1, 5, 5, 5]"
1,-0.03267835008738309,113,"[1, 5, 5, 5]","[1, 3, 10]"
3,0.24560691119896952,113,"[1, 7, 10]","[1, 1, 1, 10, 28]"
7,-0.27237559095335123,113,[3],"[1, 10]"
10,-0.34256348484410853,113,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10494340782918082,113,"[1, 3, 5, 10]","[3, 5, 5, 5, 7, 10, 28]"
1,-0.03562094585258324,113,"[1, 5, 5, 5]","[3, 5, 10]"
3,0.24230194477199138,113,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.2727195220881056,113,[3],"[1, 10]"
10,-0.34658523219050813,113,"[1, 3, 28]","[1, 1, 5, 7, 41]"
1,0.06576125928265382,113,"[1, 5, 10, 41]","[3, 5, 5, 5, 28, 32, 32]"
1,-0.03929542287684423,113,"[1, 5, 5, 5]","[5, 10, 41]"
41,0.06353475647281104,113,"[1, 32, 32]","[1, 5, 10]"
32,-0.5479091684755596,113,[41],"[1, 32]"
32,-0.5479091684755596,113,[41],"[1, 32]"
28,0.1688507425527113,113,[10],"[3, 37]"
5,0.06449603052556921,113,[37],"[37, 37]"
5,0.06326084556295992,113,[37],"[37, 37]"
5,0.06496942130396992,113,[37],"[37, 37]"
5,0.07018192836055662,113,[37],"[37, 37]"
5,0.0661991340449836,113,[37],"[37, 37]"
5,0.06301589363266437,113,[37],"[37, 37]"
29,0.29309553553513473,113,[6],[37]
5,0.06301589363266437,113,[37],"[37, 37]"
5,0.0661991340449836,113,[37],"[37, 37]"
5,0.07018192836055662,113,[37],"[37, 37]"
29,0.29309553553513473,113,[6],[37]
28,0.16239238479904505,113,[10],"[1, 3]"
5,0.049618704410218484,113,[1],"[1, 5, 10]"
5,0.049618704410218484,113,[1],"[1, 5, 10]"
5,0.038520422673463485,113,[1],"[1, 3, 5]"
5,0.038520422673463485,113,[1],"[1, 3, 5]"
28,0.16380230610705404,113,[10],"[1, 3]"
5,0.06321489219656513,113,[1],"[1, 3, 10]"
5,0.029416198338560306,113,[1],"[1, 1, 5]"
5,0.029416198338560306,113,[1],"[1, 1, 5]"
5,0.02999061181458481,113,[1],"[1, 1, 5]"
5,0.02999061181458481,113,[1],"[1, 1, 5]"
5,0.0664154117102193,113,[1],"[1, 5, 56]"
5,0.0664154117102193,113,[1],"[1, 5, 56]"
36,0.25956803747563173,113,[56],"[1, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
28,0.1638806019181073,113,[10],"[1, 3]"
5,0.06321612731580785,113,[1],"[1, 3, 10]"
5,0.029416208232296542,113,[1],"[1, 1, 5]"
5,0.029416208232296542,113,[1],"[1, 1, 5]"
5,0.029990611852670053,113,[1],"[1, 1, 5]"
5,0.029990611852670053,113,[1],"[1, 1, 5]"
5,0.0664154117102925,113,[1],"[1, 5, 56]"
5,0.0664154117102925,113,[1],"[1, 5, 56]"
36,0.2595680374756318,113,[56],"[1, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
28,0.16359030884623563,113,[10],"[1, 3]"
5,0.05947613091883584,113,[1],"[3, 5, 10]"
5,0.05947613091883584,113,[1],"[3, 5, 10]"
28,0.16395637662400728,113,[10],"[1, 3]"
5,0.06571323918592178,113,[1],"[1, 3, 10]"
5,0.059114533492192735,113,[1],"[1, 5, 6]"
5,0.059114533492192735,113,[1],"[1, 5, 6]"
21,0.2101651446447051,113,[6],[1]
28,0.163882293941732,113,[10],"[1, 3]"
5,0.06322445913795555,113,[1],"[1, 3, 10]"
5,0.02941634123514753,113,[1],"[1, 1, 5]"
5,0.02941634123514753,113,[1],"[1, 1, 5]"
5,0.029990612888202848,113,[1],"[1, 1, 5]"
5,0.029990612888202848,113,[1],"[1, 1, 5]"
5,0.06641541171435877,113,[1],"[1, 5, 56]"
5,0.06641541171435877,113,[1],"[1, 5, 56]"
36,0.25956803747564056,113,[56],"[1, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
5,0.049407737532600846,113,[1],"[1, 5, 10]"
5,0.049407737532600846,113,[1],"[1, 5, 10]"
5,0.02855806075220755,113,[1],"[1, 1, 5]"
5,0.02855806075220755,113,[1],"[1, 1, 5]"
5,0.02937024534291491,113,[1],"[1, 1, 5]"
5,0.02937024534291491,113,[1],"[1, 1, 5]"
5,0.06345154038771847,113,[1],"[1, 3, 10]"
28,0.16396769751615597,113,[10],"[1, 3]"
5,0.0657132388081221,113,[1],"[1, 3, 10]"
5,0.059114533493152044,113,[1],"[1, 5, 6]"
5,0.059114533493152044,113,[1],"[1, 5, 6]"
21,0.21016514464472016,113,[6],[1]
28,0.16359184478097008,113,[10],"[1, 3]"
5,0.059476132169999286,113,[1],"[3, 5, 10]"
5,0.059476132169999286,113,[1],"[3, 5, 10]"
28,0.16385664869949632,113,[10],"[1, 3]"
5,0.06291552234007534,113,[1],"[1, 3, 10]"
5,0.025668787886544402,113,[1],"[1, 5, 5]"
5,0.025668787886544402,113,[1],"[1, 5, 5]"
5,0.025668787886544402,113,[1],"[1, 5, 5]"
28,0.16415151945683099,113,[10],"[1, 3]"
5,0.029586224518220496,113,[1],"[1, 1, 5]"
5,0.029586224518220496,113,[1],"[1, 1, 5]"
5,0.02675514936533478,113,[1],"[1, 1, 5]"
5,0.02675514936533478,113,[1],"[1, 1, 5]"
5,0.026654844748251305,113,[1],"[1, 1, 5]"
5,0.026654844748251305,113,[1],"[1, 1, 5]"
5,0.026663995110760532,113,[1],"[1, 1, 5]"
5,0.026663995110760532,113,[1],"[1, 1, 5]"
5,0.02696872442907851,113,[1],"[1, 1, 5]"
5,0.02696872442907851,113,[1],"[1, 1, 5]"
5,0.03096281751310378,113,[1],"[1, 2, 5]"
5,0.03096281751310378,113,[1],"[1, 2, 5]"
5,0.0572462830704177,113,[2],"[1, 2]"
5,0.02596868101772658,113,[1],"[1, 5, 5]"
5,0.02596868101772658,113,[1],"[1, 5, 5]"
5,0.02596868101772658,113,[1],"[1, 5, 5]"
28,0.16389163903753678,113,[10],"[1, 3]"
5,0.06321647402540402,113,[1],"[1, 3, 10]"
5,0.02941621099277654,113,[1],"[1, 1, 5]"
5,0.02941621099277654,113,[1],"[1, 1, 5]"
5,0.029990611863265237,113,[1],"[1, 1, 5]"
5,0.029990611863265237,113,[1],"[1, 1, 5]"
5,0.06641541171031284,113,[1],"[1, 5, 56]"
5,0.06641541171031284,113,[1],"[1, 5, 56]"
36,0.2595680374756318,113,[56],"[1, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
28,0.16388060335838506,113,[10],"[1, 3]"
5,0.06321627847752388,113,[1],"[1, 3, 10]"
5,0.029416209427970758,113,[1],"[1, 1, 5]"
5,0.029416209427970758,113,[1],"[1, 1, 5]"
5,0.029990611857244626,113,[1],"[1, 1, 5]"
5,0.029990611857244626,113,[1],"[1, 1, 5]"
5,0.06641541171030126,113,[1],"[1, 5, 56]"
5,0.06641541171030126,113,[1],"[1, 5, 56]"
36,0.2595680374756318,113,[56],"[1, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
28,0.16388060335245438,113,[10],"[1, 3]"
5,0.06321627847751231,113,[1],"[1, 3, 10]"
5,0.029416209427970748,113,[1],"[1, 1, 5]"
5,0.029416209427970748,113,[1],"[1, 1, 5]"
5,0.029990611857244626,113,[1],"[1, 1, 5]"
5,0.029990611857244626,113,[1],"[1, 1, 5]"
5,0.06641541171030126,113,[1],"[1, 5, 56]"
5,0.06641541171030126,113,[1],"[1, 5, 56]"
36,0.2595680374756318,113,[56],"[1, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
28,0.16388060335245438,113,[10],"[1, 3]"
5,0.06321627847751231,113,[1],"[1, 3, 10]"
5,0.029416209427970748,113,[1],"[1, 1, 5]"
5,0.029416209427970748,113,[1],"[1, 1, 5]"
5,0.029990611857244626,113,[1],"[1, 1, 5]"
5,0.029990611857244626,113,[1],"[1, 1, 5]"
5,0.06641541171030126,113,[1],"[1, 5, 56]"
5,0.06641541171030126,113,[1],"[1, 5, 56]"
36,0.2595680374756318,113,[56],"[1, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
28,0.16388060334563742,113,[10],"[1, 3]"
5,0.06321627694876353,113,[1],"[1, 3, 10]"
5,0.029416209422107605,113,[1],"[1, 1, 5]"
5,0.029416209422107605,113,[1],"[1, 1, 5]"
5,0.029990611857233753,113,[1],"[1, 1, 5]"
5,0.029990611857233753,113,[1],"[1, 1, 5]"
5,0.06641541171030126,113,[1],"[1, 5, 56]"
5,0.06641541171030126,113,[1],"[1, 5, 56]"
36,0.2595680374756318,113,[56],"[1, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
36,0.25626985443970096,113,[56],"[36, 57]"
28,0.16386779665897896,113,[10],"[1, 3]"
5,0.06291571773214047,113,[1],"[1, 3, 10]"
5,0.025668789433648666,113,[1],"[1, 5, 5]"
5,0.025668789433648666,113,[1],"[1, 5, 5]"
5,0.025668789433648666,113,[1],"[1, 5, 5]"
28,0.16415152126362884,113,[10],"[1, 3]"
5,0.029597352762675267,113,[1],"[1, 1, 5]"
5,0.029597352762675267,113,[1],"[1, 1, 5]"
5,0.027071019322317015,113,[1],"[1, 1, 5]"
5,0.027071019322317015,113,[1],"[1, 1, 5]"
5,0.030964510020223775,113,[1],"[1, 2, 5]"
5,0.030964510020223775,113,[1],"[1, 2, 5]"
5,0.057246296447903286,113,[2],"[1, 2]"
5,0.02596868255640304,113,[1],"[1, 5, 5]"
5,0.02596868255640304,113,[1],"[1, 5, 5]"
5,0.02596868255640304,113,[1],"[1, 5, 5]"
28,0.16387883050912108,113,[10],"[1, 3]"
5,0.06291574252144987,113,[1],"[1, 3, 10]"
5,0.02566878972092779,113,[1],"[1, 5, 5]"
5,0.02566878972092779,113,[1],"[1, 5, 5]"
5,0.02566878972092779,113,[1],"[1, 5, 5]"
28,0.16370154233224254,113,[10],"[1, 3]"
5,0.0589757448818136,113,[1],"[1, 10, 41]"
5,0.025528346642485537,113,[1],"[1, 5, 5]"
5,0.025528346642485537,113,[1],"[1, 5, 5]"
5,0.025528346642485537,113,[1],"[1, 5, 5]"
3,0.17029172374166957,114,"[10, 10, 16]","[1, 28, 28, 37]"
10,-0.332762215210858,114,"[3, 28, 37]","[10, 16, 37, 37]"
37,0.040658111118806434,114,"[10, 37, 37]","[3, 5, 5, 28, 37, 37]"
37,-0.03766687408537211,114,"[5, 37, 37]","[5, 10, 37, 37]"
37,-0.045155554979740165,114,"[5, 37, 37]","[3, 5, 37, 37]"
37,0.06774773289566849,114,"[3, 37, 37]","[1, 5, 6, 7, 37, 37]"
37,0.021591709291381756,114,"[1, 37, 37]","[3, 5, 6, 37, 37, 37, 37]"
37,-0.029722351561410287,114,"[5, 37, 37]","[1, 10, 37, 37]"
1,0.19569342099432022,114,"[6, 37, 37, 37]","[3, 37, 37, 37, 37, 37, 37]"
6,-0.44028021126643735,114,"[1, 3]","[7, 37, 37, 37, 37]"
3,0.33967808717512665,114,"[6, 7, 37]","[1, 37, 37]"
7,-0.24613056984244341,114,[3],"[6, 37]"
37,0.04789938966687379,114,"[1, 37, 37]","[5, 6, 6, 37, 37, 37, 37]"
37,0.13857990868641273,114,"[6, 37, 37]","[1, 5, 37, 37, 37]"
37,0.023096430102976965,114,"[5, 37, 37]","[6, 6, 37, 37]"
37,0.11882232459116887,114,"[6, 37, 37]","[5, 5, 29, 37, 37]"
37,-0.01949868098622704,114,"[5, 37, 37]","[5, 6, 37, 37]"
37,-0.04686266421084657,114,"[5, 37, 37]","[1, 5, 37, 37]"
6,-0.5078223799058896,114,"[29, 37]","[37, 37]"
6,-0.4561375564597599,114,"[37, 37]","[37, 37, 37, 37]"
37,0.13857990868641273,114,"[6, 37, 37]","[1, 5, 37, 37, 37]"
37,0.04789938966687379,114,"[1, 37, 37]","[5, 6, 6, 37, 37, 37, 37]"
37,-0.04686266421084657,114,"[5, 37, 37]","[1, 5, 37, 37]"
37,-0.01949868098622704,114,"[5, 37, 37]","[5, 6, 37, 37]"
37,0.11882232459116887,114,"[6, 37, 37]","[5, 5, 29, 37, 37]"
37,0.023096430102976965,114,"[5, 37, 37]","[6, 6, 37, 37]"
6,-0.5078223799058896,114,"[29, 37]","[37, 37]"
16,-0.040760018780203966,114,[3],"[10, 10]"
10,-0.3619321871402381,114,"[1, 3, 28]","[1, 5, 5, 10, 16]"
1,0.02560548646298332,114,"[1, 5, 5, 10]","[3, 3, 5, 5, 28]"
1,0.043920687497934534,114,"[1, 3, 5, 5]","[5, 5, 7, 10, 10]"
3,0.22211734614900536,114,"[1, 7, 10]","[1, 1, 5, 5, 28]"
7,-0.2750374483679361,114,[3],"[1, 10]"
10,-0.3419081995778032,114,"[1, 3, 28]","[1, 1, 1, 3, 7]"
1,0.11579856838035081,114,"[1, 1, 3, 10]","[1, 3, 5, 5, 5, 5, 5, 7, 10, 28]"
1,-0.021025113730160593,114,"[1, 1, 5, 5]","[1, 1, 3, 5, 5, 10]"
1,-0.05056613904714793,114,"[1, 1, 5, 5]","[1, 1, 5, 5, 5, 5]"
1,-0.053193296504423296,114,"[1, 1, 5, 5]","[1, 1, 5, 5, 5, 5]"
1,-0.05300934412321708,114,"[1, 1, 5, 5]","[1, 1, 5, 5, 5, 5]"
1,-0.04982500336980028,114,"[1, 1, 5, 5]","[1, 2, 5, 5, 5, 5]"
1,-0.0350734672864844,114,"[1, 2, 5, 5]","[1, 2, 5, 5, 5]"
2,-0.08853926857369863,114,"[1, 2, 5]","[1, 1, 5, 5, 5]"
1,-0.032679971821892216,114,"[1, 5, 5, 5]","[1, 3, 10]"
3,0.24561517521422999,114,"[1, 7, 10]","[1, 1, 1, 10, 28]"
7,-0.2723754197166653,114,[3],"[1, 10]"
10,-0.3422760931435394,114,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10786568397790665,114,"[1, 3, 5, 10]","[1, 3, 5, 5, 7, 10, 28]"
1,-0.020665084570214876,114,"[1, 1, 5, 5]","[1, 3, 5, 5, 5, 10]"
1,-0.01983478657275551,114,"[1, 1, 5, 5]","[1, 5, 5, 5, 5, 56]"
1,0.06392441424600273,114,"[1, 5, 5, 56]","[1, 5, 5, 36, 57]"
56,-0.2783634088189861,114,"[1, 36, 57]","[1, 5, 5, 56, 56]"
57,0.33826574376463064,114,"[56, 56, 56]","[1, 36, 36, 36, 36, 36]"
56,-0.29103764169443014,114,"[36, 36, 57]","[56, 56]"
56,-0.29103764169443014,114,"[36, 36, 57]","[56, 56]"
3,0.24272916117895219,114,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.2727046330815995,114,[3],"[1, 10]"
10,-0.34251928377572116,114,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10785476636689133,114,"[1, 3, 5, 10]","[1, 3, 5, 5, 7, 10, 28]"
1,-0.020665284831134858,114,"[1, 1, 5, 5]","[1, 3, 5, 5, 5, 10]"
1,-0.01983478819751929,114,"[1, 1, 5, 5]","[1, 5, 5, 5, 5, 56]"
1,0.06392441423971205,114,"[1, 5, 5, 56]","[1, 5, 5, 36, 57]"
56,-0.2783634088189982,114,"[1, 36, 57]","[1, 5, 5, 56, 56]"
57,0.33826574376463064,114,"[56, 56, 56]","[1, 36, 36, 36, 36, 36]"
56,-0.29103764169443014,114,"[36, 36, 57]","[56, 56]"
56,-0.29103764169443014,114,"[36, 36, 57]","[56, 56]"
3,0.24272915071646511,114,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.27270463323492994,114,[3],"[1, 10]"
10,-0.34250599332496534,114,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10822990218005679,114,"[1, 3, 5, 10]","[1, 3, 5, 5, 7, 10, 28]"
1,-0.01488792402470358,114,"[1, 1, 5, 5]","[3, 3, 5, 5, 5, 10]"
1,0.02871203806229396,114,"[1, 3, 5, 5]","[1, 5, 5, 7, 10]"
3,0.21700784916128535,114,"[1, 7, 10]","[1, 5, 5, 28, 28]"
10,-0.3696786186368275,114,"[3, 28, 28]","[1, 7]"
7,-0.27537243437294384,114,[3],"[1, 10]"
3,0.24274228058766578,114,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.2727044009400276,114,[3],"[1, 10]"
10,-0.342519103075212,114,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10785476636220076,114,"[1, 3, 5, 10]","[1, 3, 5, 5, 7, 10, 28]"
1,-0.020665284831140968,114,"[1, 1, 5, 5]","[1, 3, 5, 5, 5, 10]"
1,-0.019834788197519288,114,"[1, 1, 5, 5]","[1, 5, 5, 5, 5, 56]"
1,0.06392441423971205,114,"[1, 5, 5, 56]","[1, 5, 5, 36, 57]"
56,-0.2783634088189982,114,"[1, 36, 57]","[1, 5, 5, 56, 56]"
57,0.33826574376463064,114,"[56, 56, 56]","[1, 36, 36, 36, 36, 36]"
56,-0.29103764169443014,114,"[36, 36, 57]","[56, 56]"
56,-0.29103764169443014,114,"[36, 36, 57]","[56, 56]"
3,0.2427289594850708,114,"[1, 7, 10]","[1, 1, 5, 10, 28]"
7,-0.2727046348465613,114,[3],"[1, 10]"
10,-0.34251928516552166,114,"[1, 3, 28]","[1, 1, 3, 5, 7]"
1,0.10785476472169304,114,"[1, 3, 5, 10]","[1, 3, 5, 5, 7, 10, 28]"
1,-0.020665284837712933,114,"[1, 1, 5, 5]","[1, 3, 5, 5, 5, 10]"
1,-0.019834788197531428,114,"[1, 1, 5, 5]","[1, 5, 5, 5, 5, 56]"
1,0.06392441423971205,114,"[1, 5, 5, 56]","[1, 5, 5, 36, 57]"
56,-0.2783634088189982,114,"[1, 36, 57]","[1, 5, 5, 56, 56]"
57,0.33826574376463064,114,"[56, 56, 56]","[1, 36, 36, 36, 36, 36]"
56,-0.29103764169443014,114,"[36, 36, 57]","[56, 56]"
56,-0.29103764169443014,114,"[36, 36, 57]","[56, 56]"
3,0.2427289605878374,114,"[1, 7, 10]","[1, 1, 5, 10, 28]"
